A,C,P,B,L,R,LA
2,2,72,28.3203,113.333,0.98,28
2,2,72,28.317,153.333,0.92,28
2,2,72,28.3853,140.8,0.94,28
2,2,72,28.3365,113.333,0.98,28
2,2,87,24.9699,123.333,0.98,29
2,2,87,24.9732,123.333,0.98,29
2,2,87,24.9602,110,1,29
2,2,87,24.9829,123.333,0.98,29
2,2,87,24.996,111.2,1,29
2,2,87,24.9732,110.8,1,29
2,2,87,24.9894,123.733,0.98,29
2,2,87,24.9797,110,1,29
2,2,87,25.0057,110.8,1,29
2,2,87,24.9797,110.4,1,29
2,2,87,24.9699,110,1,29
2,2,87,24.9927,110,1,29
2,2,87,24.9829,136.667,0.96,29
2,2,87,24.9732,110.4,1,29
2,2,87,24.9927,110.4,1,29
2,4,60,30.9032,113.333,0.98,30
2,4,60,30.8934,100.4,1,30
2,4,60,30.9227,114.533,0.98,30
2,4,60,30.8902,113.733,0.98,30
2,4,60,30.913,113.733,0.98,30
2,4,60,30.9162,114.133,0.98,30
2,4,60,30.8804,113.333,0.98,30
2,4,60,30.8902,100,1,30
2,4,60,30.9032,113.733,0.98,30
2,4,60,30.8837,140,0.94,30
2,4,60,30.8772,127.067,0.96,30
2,4,60,30.8934,100.8,1,30
2,4,60,30.8902,113.333,0.98,30
2,4,60,30.9162,113.733,0.98,30
2,4,60,30.8934,140,0.96,30
2,4,79,31.0569,110.4,1,31
2,4,79,31.1188,124.133,0.98,31
2,4,79,31.0797,110.4,1,31
2,4,79,31.1057,110.8,1,31
2,4,79,31.083,110.4,1,31
2,4,79,31.0765,123.733,0.98,31
2,4,79,31.0602,137.067,0.96,31
2,4,79,31.1155,110.4,1,31
2,4,79,31.07,110.8,1,31
2,4,79,31.0862,110.4,1,31
2,4,79,31.0602,110.4,1,31
2,4,79,31.0472,123.333,0.98,31
2,4,79,31.1057,110.8,1,31
2,4,79,31.0634,123.733,0.98,31
2,4,79,31.083,123.733,0.98,31
2,4,90,27.2332,133.333,0.98,32
2,4,90,27.2365,133.333,0.98,32
2,4,90,27.2267,120.4,1,32
2,4,90,27.2495,134.533,0.98,32
2,4,90,27.23,120.8,1,32
2,4,90,27.256,120.4,1,32
2,4,90,27.2495,133.733,0.98,32
2,4,90,27.2495,121.2,1,32
2,4,90,27.2332,147.067,0.96,32
2,4,90,27.2397,134.133,0.98,32
2,4,90,27.2397,134.533,0.98,32
2,4,90,27.2365,133.733,0.98,32
2,4,90,27.256,121.2,1,32
2,4,90,27.2365,134.533,0.98,32
2,4,90,27.2462,121.6,1,32
2,5,60,35.8177,154.133,0.98,33
2,5,60,35.8047,166.867,0.96,33
2,5,60,35.8145,167.467,0.96,33
2,5,60,35.8047,140.8,1,33
2,5,60,35.8015,154.533,0.98,33
2,5,60,35.7982,153.733,0.98,33
2,5,60,35.847,168.267,0.96,33
2,5,60,35.795,153.333,0.98,33
2,5,60,35.8372,153.333,0.98,33
2,5,60,35.8112,140.2,1,33
2,5,60,35.7917,140,1,33
2,5,60,35.8015,153.533,0.98,33
2,5,60,35.8015,167.467,0.96,33
2,5,60,35.7917,180.6,0.94,33
2,5,60,35.8145,140.612,0.98,33
2,5,79,35.978,177.667,0.96,34
2,5,79,36.0235,164.333,0.98,34
2,5,79,35.9812,150.8,1,34
2,5,79,35.965,150.6,1,34
2,5,79,36.03,151,1,34
2,5,79,35.9552,177.211,0.94,34
2,5,79,35.9812,151.2,1,34
2,5,79,36.0073,163.733,0.98,34
2,5,79,35.9975,151.4,1,34
2,5,79,35.991,163.933,0.98,34
2,5,79,35.9943,150.4,1,34
2,5,79,35.978,177.467,0.96,34
2,5,79,35.9812,163.533,0.98,34
2,5,79,35.9845,164.933,0.98,34
2,5,79,36.0235,151.6,1,34
2,5,91,30.3945,190.8,0.94,35
2,5,91,30.4173,151,1,35
2,5,91,30.4173,218.267,0.9,35
2,5,91,30.4043,164.533,0.98,35
2,5,91,30.414,164.533,0.98,35
2,5,91,30.4108,177.867,0.96,35
2,5,91,30.4335,165.133,0.98,35
2,5,91,30.4075,152,1,35
2,5,91,30.401,177.267,0.96,35
2,5,91,30.3945,151.4,1,35
2,5,91,30.4108,164.333,0.98,35
2,5,91,30.4173,178.867,0.96,35
2,5,91,30.44,179.467,0.96,35
2,5,91,30.414,177.267,0.96,35
2,5,91,30.388,165.133,0.98,35
2,5,92,30.427,155.533,0.98,36
2,5,92,30.4075,154.333,0.98,36
2,5,92,30.4043,154.933,0.98,36
2,5,92,30.3913,153.333,0.98,36
2,5,92,30.3978,182.6,0.94,36
2,5,92,30.4075,167.067,0.96,36
2,5,92,30.427,141,1,36
2,5,92,30.4173,195.533,0.94,36
2,5,92,30.4433,141,1,36
2,5,92,30.4628,182.4,0.94,36
2,5,92,30.4173,167.667,0.96,36
2,5,92,30.4368,167.467,0.96,36
2,5,92,30.3913,180.6,0.94,36
2,5,92,30.3717,194.533,0.92,36
2,5,92,30.4043,155.933,0.98,36
2,6,60,32.1543,144.333,0.98,37
2,6,60,32.1608,144.133,0.98,37
2,6,60,32.1965,144.333,0.98,37
2,6,60,32.151,144.133,0.98,37
2,6,60,32.1185,143.933,0.98,37
2,6,60,32.1705,170.8,0.94,37
2,6,60,32.1673,131.02,0.98,37
2,6,60,32.1673,156.667,0.96,37
2,6,60,32.177,157.867,0.96,37
2,6,60,32.1282,157.067,0.96,37
2,6,60,32.1185,143.733,0.98,37
2,6,60,32.1965,158.267,0.96,37
2,6,60,32.1412,144.333,0.98,37
2,6,60,32.19,131,1,37
2,6,60,32.151,144.533,0.98,37
2,6,91,37.7944,221.6,0.94,38
2,6,91,37.8204,262,0.9,38
2,6,91,37.7521,234.733,0.92,38
2,6,91,37.8074,209.467,0.96,38
2,6,91,37.7651,220.6,0.94,38
2,6,91,37.8269,194.533,0.98,38
2,6,91,37.8041,207.267,0.96,38
2,6,91,37.7716,181.8,1,38
2,6,91,37.7716,220.816,0.92,38
2,6,91,37.8497,194.533,0.98,38
2,6,91,37.8302,221.6,0.94,38
2,6,91,37.7879,207.467,0.96,38
2,6,91,37.8334,222.4,0.94,38
2,6,91,37.7521,234.333,0.94,38
2,6,91,37.8107,235.533,0.92,38
2,6,92,37.8952,212.8,0.94,39
2,6,92,37.8172,186.133,0.98,39
2,6,92,37.7814,198.467,0.96,39
2,6,92,37.7456,183.733,0.98,39
2,6,92,37.8172,184.333,0.98,39
2,6,92,37.8009,224.333,0.92,39
2,6,92,37.8237,210.6,0.94,39
2,6,92,37.7846,211,0.94,39
2,6,92,37.8432,185.733,0.98,39
2,6,92,37.7716,171,1,39
2,6,92,37.8107,264.933,0.88,39
2,6,92,37.7684,184.733,0.98,39
2,6,92,37.7488,197.067,0.96,39
2,6,92,37.8269,183.333,0.98,39
2,6,92,37.8139,184.533,0.98,39
2,7,60,40.0178,231.2,0.9,40
2,7,60,40.0308,180.667,0.96,40
2,7,60,40.0406,194.8,0.94,40
2,7,60,40.0666,219.467,0.92,40
2,7,60,40.034,194.898,0.92,40
2,7,60,40.0471,179.467,0.96,40
2,7,60,40.0275,207.279,0.9,40
2,7,60,40.0178,193.6,0.94,40
2,7,60,40.0536,166.133,0.98,40
2,7,60,40.0568,178.667,0.96,40
2,7,60,40.0438,192.4,0.94,40
2,7,60,40.0828,181.067,0.96,40
2,7,60,40.0471,164.933,0.98,40
2,7,60,40.0503,194.4,0.94,40
2,7,60,40.034,164.933,0.98,40
2,7,64,40.2138,174.933,0.98,41
2,7,64,40.1943,174.133,0.98,41
2,7,64,40.2041,256.933,0.88,41
2,7,64,40.1715,186.667,0.96,41
2,7,64,40.2171,201.2,0.94,41
2,7,64,40.2041,188.267,0.96,41
2,7,64,40.1911,200.8,0.94,41
2,7,64,40.2203,174.533,0.98,41
2,7,64,40.1976,214.933,0.94,41
2,7,64,40.165,200,0.94,41
2,7,64,40.1943,201.2,0.94,41
2,7,64,40.1878,174.933,0.98,41
2,7,64,40.2301,174.933,0.98,41
2,7,64,40.2203,174.133,0.98,41
2,7,64,40.1911,214.533,0.92,41
2,7,91,43.5321,205.733,0.98,42
2,7,91,43.5972,218.267,0.96,42
2,7,91,43.5451,205.533,0.98,42
2,7,91,43.5712,219.067,0.96,42
2,7,91,43.5581,243.733,0.92,42
2,7,91,43.5191,285.533,0.86,42
2,7,91,43.5354,218.067,0.96,42
2,7,91,43.4898,298.067,0.86,42
2,7,91,43.5386,217.867,0.96,42
2,7,91,43.5159,245.333,0.92,42
2,7,91,43.5386,230.6,0.94,42
2,7,91,43.5354,230.4,0.94,42
2,7,91,43.5712,204.733,0.98,42
2,7,91,43.5159,270.6,0.9,42
2,7,91,43.5126,216.667,0.96,42
2,7,92,43.6761,201.4,1,43
2,7,92,43.6924,241,0.94,43
2,7,92,43.7639,214.733,0.98,43
2,7,92,43.6468,267.067,0.9,43
2,7,92,43.7184,215.333,0.98,43
2,7,92,43.6696,241.4,0.94,43
2,7,92,43.6729,240.6,0.94,43
2,7,92,43.7249,268.067,0.92,43
2,7,92,43.7151,202.4,1,43
2,7,92,43.7021,227.667,0.96,43
2,7,92,43.7412,202.8,1,43
2,7,92,43.6859,228.267,0.96,43
2,7,92,43.6826,227.867,0.96,43
2,7,92,43.6664,227.467,0.96,43
2,7,92,43.6859,294.933,0.86,43
2,8,60,45.4163,188.067,0.96,44
2,8,60,45.4586,214.733,0.94,44
2,8,60,45.4391,189.067,0.96,44
2,8,60,45.4066,214.933,0.92,44
2,8,60,45.4716,216.733,0.92,44
2,8,60,45.5107,176.533,0.98,44
2,8,60,45.4163,201,0.94,44
2,8,60,45.4456,188.067,0.96,44
2,8,60,45.4912,163.8,1,44
2,8,60,45.4554,215.733,0.94,44
2,8,60,45.4554,174.133,0.98,44
2,8,60,45.4163,174.533,0.98,44
2,8,60,45.4684,216.733,0.92,44
2,8,60,45.4001,186.667,0.96,44
2,8,60,45.3643,187.067,0.96,44
2,8,63,49.2661,193.933,0.98,45
2,8,63,49.2856,234.333,0.92,45
2,8,63,49.2986,207.467,0.96,45
2,8,63,49.2954,221.4,0.94,45
2,8,63,49.2401,220.6,0.94,45
2,8,63,49.2401,221.4,0.94,45
2,8,63,49.2726,234.733,0.94,45
2,8,63,49.2726,221,0.94,45
2,8,63,49.2596,237.333,0.92,45
2,8,63,49.2401,221.6,0.94,45
2,8,63,49.2433,208.467,0.96,45
2,8,63,49.2628,180.4,1,45
2,8,63,49.2433,208.867,0.96,45
2,8,63,49.3084,181.8,1,45
2,8,63,49.2791,195.133,0.98,45
2,8,64,49.2433,204.133,0.98,46
2,8,64,49.2433,245.933,0.92,46
2,8,64,49.3181,231.8,0.94,46
2,8,64,49.3279,217.267,0.96,46
2,8,64,49.2368,218.667,0.96,46
2,8,64,49.3181,204.733,0.98,46
2,8,64,49.214,243.333,0.92,46
2,8,64,49.2726,297.467,0.88,46
2,8,64,49.2986,205.333,0.98,46
2,8,64,49.2531,232.245,0.92,46
2,8,64,49.2466,206.333,0.98,46
2,8,64,49.3149,203.333,0.98,46
2,8,64,49.2628,217.067,0.96,46
2,8,64,49.2368,284.533,0.88,46
2,8,64,49.3214,231.8,0.94,46
2,8,72,49.3906,253.333,0.92,47
2,8,72,49.4817,240.6,0.94,47
2,8,72,49.4329,213.533,0.98,47
2,8,72,49.4264,213.533,0.98,47
2,8,72,49.4394,241.224,0.92,47
2,8,72,49.4036,253.933,0.92,47
2,8,72,49.4296,213.733,0.98,47
2,8,72,49.4556,214.626,0.96,47
2,8,72,49.4426,267.667,0.92,47
2,8,72,49.4556,214.533,0.98,47
2,8,72,49.4524,242,0.94,47
2,8,72,49.4394,267.067,0.9,47
2,8,72,49.4654,214.733,0.98,47
2,8,72,49.4556,240.2,0.94,47
2,8,72,49.4101,240.4,0.94,47
2,8,86,47.5031,225.133,0.98,48
2,8,86,47.5161,277.867,0.9,48
2,8,86,47.5356,237.267,0.96,48
2,8,86,47.5584,251.6,0.94,48
2,8,86,47.5194,237.467,0.96,48
2,8,86,47.5812,211.2,1,48
2,8,86,47.4771,250,0.94,48
2,8,86,47.5747,265.133,0.92,48
2,8,86,47.5291,265.333,0.92,48
2,8,86,47.5226,238.267,0.96,48
2,8,86,47.5031,237.867,0.96,48
2,8,86,47.5584,293,0.88,48
2,8,86,47.4641,279.067,0.92,48
2,8,86,47.5649,237.267,0.96,48
2,8,86,47.5096,264.333,0.92,48
2,8,88,45.4122,218.267,0.96,49
2,8,88,45.4318,205.733,0.98,49
2,8,88,45.396,190.6,1,49
2,8,88,45.3667,244.133,0.92,49
2,8,88,45.3342,326.333,0.82,49
2,8,88,45.3927,203.533,0.98,49
2,8,88,45.3277,244.133,0.92,49
2,8,88,45.3765,218.267,0.96,49
2,8,88,45.461,204.933,0.98,49
2,8,88,45.4057,230.6,0.94,49
2,8,88,45.3732,217.667,0.96,49
2,8,88,45.4155,205.733,0.98,49
2,8,88,45.4122,191.2,1,49
2,8,88,45.3472,257.867,0.9,49
2,8,88,45.3667,284.333,0.86,49
2,8,89,48.1953,271.4,0.94,50
2,8,89,48.2213,259.067,0.96,50
2,8,89,48.1791,298.667,0.9,50
2,8,89,48.2148,258.867,0.96,50
2,8,89,48.2539,299.667,0.9,50
2,8,89,48.2571,326.133,0.92,50
2,8,89,48.1953,285.533,0.92,50
2,8,89,48.2636,248.333,0.98,50
2,8,89,48.2311,286.333,0.92,50
2,8,89,48.2864,259.067,0.96,50
2,8,89,48.2799,247.333,0.98,50
2,8,89,48.1953,300.467,0.9,50
2,8,89,48.2799,259.267,0.96,50
2,8,89,48.1693,354.2,0.86,50
2,8,89,48.1791,339.067,0.86,50
2,8,90,49.1267,273.733,0.98,51
2,8,90,49.0779,330.067,0.9,51
2,8,90,49.0974,274.933,0.98,51
2,8,90,49.1495,274.133,0.98,51
2,8,90,49.1332,275.733,0.98,51
2,8,90,49.117,275.933,0.98,51
2,8,90,49.1365,288.467,0.96,51
2,8,90,49.1853,291.067,0.96,51
2,8,90,49.1332,275.333,0.98,51
2,8,90,49.0909,316.133,0.92,51
2,8,90,49.0877,274.133,0.98,51
2,8,90,49.1527,290.267,0.96,51
2,8,90,49.0194,301.4,0.94,51
2,8,90,49.1267,274.933,0.98,51
2,8,90,49.1397,287.467,0.96,51
1,1,60,10.8071,556.667,0.52,52
1,1,60,10.7973,594.218,0.5,52
1,1,60,10.7908,783.333,0.46,52
1,1,60,10.8689,410,0.66,52
1,1,60,10.8364,583.333,0.6,52
1,1,60,10.8624,356.667,0.7,52
1,1,60,10.8298,426.812,0.6,52
1,1,60,10.8136,570,0.54,52
1,1,60,10.8201,463.333,0.52,52
1,1,60,10.8168,583.333,0.54,52
1,1,60,10.8071,716.667,0.48,52
1,1,60,10.7778,798.299,0.44,52
1,1,60,10.8429,370,0.66,52
1,1,60,10.8201,610,0.56,52
1,1,60,10.8136,663.333,0.52,52
1,1,69,10.8819,290,0.74,53
1,1,69,10.8819,263.333,0.74,53
1,1,69,10.8754,263.333,0.76,53
1,1,69,10.8624,343.333,0.68,53
1,1,69,10.8591,425,0.66,53
1,1,69,10.8982,170,0.84,53
1,1,69,10.8494,383.333,0.7,53
1,1,69,10.8689,316.667,0.76,53
1,1,69,10.8949,158.844,0.84,53
1,1,69,10.8754,254.082,0.76,53
1,1,69,10.9144,170,0.84,53
1,1,69,10.8721,290,0.7,53
1,1,69,10.8689,276.667,0.72,53
1,1,69,10.9079,223.333,0.8,53
1,1,69,10.8721,356.667,0.74,53
1,2,72,10.8949,183.333,0.82,54
1,2,72,10.8819,236.667,0.76,54
1,2,72,10.8819,236.667,0.76,54
1,2,72,10.8298,390.136,0.66,54
1,2,72,10.8982,210,0.8,54
1,2,72,10.8624,267.687,0.72,54
1,2,72,10.8884,183.333,0.82,54
1,2,72,10.8982,223.333,0.76,54
1,2,72,10.8851,223.333,0.8,54
1,2,72,10.8819,263.333,0.76,54
1,2,72,10.8656,250,0.72,54
1,2,72,10.8559,250,0.74,54
1,2,72,10.8526,370,0.68,54
1,2,72,10.8591,349.32,0.7,54
1,2,72,10.8721,213.265,0.76,54
1,2,87,13.1736,193.333,0.86,55
1,2,87,13.1346,246.667,0.74,55
1,2,87,13.1541,193.333,0.84,55
1,2,87,13.1281,273.333,0.74,55
1,2,87,13.1606,180,0.82,55
1,2,87,13.1313,260,0.78,55
1,2,87,13.1704,153.333,0.86,55
1,2,87,13.1378,209.66,0.82,55
1,2,87,13.1541,180,0.84,55
1,2,87,13.1346,196.054,0.82,55
1,2,87,13.1281,260,0.76,55
1,2,87,13.1378,223.265,0.82,55
1,2,87,13.1346,220,0.8,55
1,2,87,13.0955,366.667,0.66,55
1,2,87,13.1606,223.265,0.76,55
1,4,60,13.1931,126.667,0.9,56
1,4,60,13.1704,153.333,0.88,56
1,4,60,13.1769,193.333,0.84,56
1,4,60,13.2126,73.3333,0.98,56
1,4,60,13.1638,180,0.86,56
1,4,60,13.1899,113.333,0.92,56
1,4,60,13.2061,86.6667,0.96,56
1,4,60,13.2061,100,0.94,56
1,4,60,13.1964,140,0.9,56
1,4,60,13.1834,141.633,0.88,56
1,4,60,13.1671,180,0.84,56
1,4,60,13.1866,180,0.88,56
1,4,60,13.1931,113.333,0.92,56
1,4,60,13.1769,100.816,0.92,56
1,4,60,13.1346,236.871,0.76,56
1,5,60,15.3938,190,0.82,57
1,5,60,15.358,283.333,0.78,57
1,5,60,15.384,296.667,0.74,57
1,5,60,15.4003,230,0.82,57
1,5,60,15.3938,216.667,0.84,57
1,5,60,15.4068,256.667,0.78,57
1,5,60,15.4425,190,0.88,57
1,5,60,15.4295,206.054,0.82,57
1,5,60,15.3645,310,0.74,57
1,5,60,15.345,323.333,0.74,57
1,5,60,15.3807,314.898,0.7,57
1,5,60,15.397,256.667,0.76,57
1,5,60,15.4328,153.333,0.86,57
1,5,60,15.4133,190,0.84,57
1,5,60,15.3775,256.667,0.76,57
1,5,91,11.5928,203.333,0.84,58
1,5,91,11.557,181.111,0.82,58
1,5,91,11.5375,256.667,0.78,58
1,5,91,11.5407,246.871,0.76,58
1,5,91,11.6091,110,0.94,58
1,5,91,11.5472,243.333,0.78,58
1,5,91,11.5765,216.667,0.8,58
1,5,91,11.4854,287.687,0.7,58
1,5,91,11.5765,163.333,0.88,58
1,5,91,11.5993,136.667,0.92,58
1,5,91,11.544,264.444,0.76,58
1,5,91,11.5472,230,0.82,58
1,5,91,11.5407,274.082,0.74,58
1,5,91,11.5733,176.667,0.84,58
1,5,91,11.5472,243.333,0.82,58
1,6,91,13.7869,216.054,0.78,59
1,6,91,13.8162,280,0.76,59
1,6,91,13.8032,213.333,0.82,59
1,6,91,13.8292,186.667,0.84,59
1,6,91,13.7771,360,0.72,59
1,6,91,13.7511,297.687,0.72,59
1,6,91,13.7316,413.333,0.62,59
1,6,91,13.8194,213.333,0.82,59
1,6,91,13.6828,528.98,0.62,59
1,6,91,13.7609,360,0.7,59
1,6,91,13.7706,440,0.7,59
1,6,91,13.7934,320,0.72,59
1,6,91,13.7837,270.476,0.74,59
1,6,91,13.7934,229.66,0.78,59
1,6,91,13.8357,200,0.86,59
1,7,60,19.821,490,0.66,60
1,7,60,19.7982,290,0.74,60
1,7,60,19.6974,487.163,0.54,60
1,7,60,19.8178,436.667,0.64,60
1,7,60,19.8145,402.925,0.7,60
1,7,60,19.9154,303.333,0.76,60
1,7,60,19.8536,330,0.74,60
1,7,60,19.847,383.333,0.72,60
1,7,60,19.8373,370,0.68,60
1,7,60,19.8405,321.293,0.74,60
1,7,60,19.8991,210,0.84,60
1,7,60,19.8893,263.333,0.78,60
1,7,60,19.756,543.333,0.64,60
1,7,60,19.7592,490,0.62,60
1,7,60,19.7722,436.667,0.62,60
1,7,91,21.9989,353.333,0.68,61
1,7,91,21.9208,530.556,0.58,61
1,7,91,21.9956,372.109,0.68,61
1,7,91,22.0249,420,0.7,61
1,7,91,22.09,340,0.76,61
1,7,91,22.0086,460,0.62,61
1,7,91,22.0867,300,0.76,61
1,7,91,22.0379,480.952,0.6,61
1,7,91,21.9696,526.667,0.64,61
1,7,91,22.0639,300,0.74,61
1,7,91,22.0509,412.925,0.7,61
1,7,91,22.0477,393.333,0.72,61
1,7,91,22.0086,553.333,0.66,61
1,7,91,22.0379,313.333,0.72,61
1,7,91,21.9338,412.925,0.6,61
1,7,92,22.0477,380,0.72,62
1,7,92,22.1225,286.667,0.8,62
1,7,92,22.1127,326.667,0.7,62
1,7,92,22.168,193.333,0.86,62
1,7,92,22.0509,393.333,0.66,62
1,7,92,21.9826,473.333,0.66,62
1,7,92,22.0672,300,0.74,62
1,7,92,21.9859,446.667,0.66,62
1,7,92,21.9501,540,0.62,62
1,7,92,22.0769,331.293,0.72,62
1,7,92,21.9663,460,0.58,62
1,7,92,22.1388,246.667,0.8,62
1,7,92,21.9891,460,0.66,62
1,7,92,21.9859,380,0.66,62
1,7,92,22.0769,420,0.72,62
1,8,60,20.1537,322.222,0.7,63
1,8,60,20.1667,246.667,0.78,63
1,8,60,20.0691,580,0.56,63
1,8,60,20.1342,313.333,0.76,63
1,8,60,20.1504,284.397,0.72,63
1,8,60,20.1081,393.333,0.7,63
1,8,60,20.1179,300,0.72,63
1,8,60,20.0789,426.531,0.66,63
1,8,60,20.1635,260,0.8,63
1,8,60,20.2057,313.333,0.76,63
1,8,60,20.0984,453.741,0.66,63
1,8,60,20.1602,294.444,0.78,63
1,8,60,20.1277,366.667,0.68,63
1,8,60,20.0659,500,0.66,63
1,8,60,20.1374,433.333,0.66,63
1,8,63,22.1355,208.844,0.84,64
1,8,63,22.0184,433.333,0.64,64
1,8,63,22.0542,480.952,0.68,64
1,8,63,22.0607,353.333,0.7,64
1,8,63,22.1062,286.667,0.78,64
1,8,63,22.1062,201.449,0.78,64
1,8,63,22.116,260,0.76,64
1,8,63,22.0151,405.556,0.68,64
1,8,63,22.1095,276.871,0.74,64
1,8,63,22.0086,420,0.66,64
1,8,63,22.0184,377.778,0.72,64
1,8,63,22.142,193.333,0.86,64
1,8,63,22.0477,326.667,0.72,64
1,8,63,22.0802,366.667,0.7,64
1,8,63,22.142,233.333,0.8,64
1,8,88,24.1735,512.778,0.56,65
1,8,88,24.3231,354.898,0.72,65
1,8,88,24.3589,286.871,0.76,65
1,8,88,24.2613,363.333,0.68,65
1,8,88,24.2678,416.667,0.68,65
1,8,88,24.3426,283.333,0.78,65
1,8,88,24.3914,243.333,0.8,65
1,8,88,24.2158,363.333,0.68,65
1,8,88,24.2515,336.667,0.76,65
1,8,88,24.3231,363.333,0.74,65
1,8,88,24.3231,270,0.8,65
1,8,88,24.2548,550,0.64,65
1,8,88,24.2418,450.136,0.64,65
1,8,88,24.1474,470,0.62,65
1,8,88,24.3199,296.667,0.76,65
1,8,90,24.2938,510,0.66,66
1,8,90,24.3264,270,0.78,66
1,8,90,24.2613,376.667,0.68,66
1,8,90,24.2678,382.109,0.72,66
1,8,90,24.2971,259.66,0.8,66
1,8,90,24.3329,243.333,0.8,66
1,8,90,24.2581,576.667,0.68,66
1,8,90,24.3556,283.333,0.78,66
1,8,90,24.3622,193.333,0.84,66
1,8,90,24.2971,336.667,0.76,66
1,8,90,24.2158,376.667,0.68,66
1,8,90,24.3361,276.667,0.76,66
1,8,90,24.2971,382.109,0.7,66
1,8,90,24.437,178.027,0.88,66
1,8,90,24.3036,314.082,0.72,66
3,1,60,20.6988,150,1,0
3,1,60,20.6695,150.2,1,0
3,1,60,20.6337,163.533,0.98,0
3,1,60,20.637,190.2,0.94,0
3,1,60,20.663,163.333,0.98,0
3,1,60,20.663,163.333,0.98,0
3,1,60,20.6468,150,1,0
3,1,60,20.6403,150.2,1,0
3,1,60,20.6435,176.667,0.96,0
3,1,60,20.6663,150.2,1,0
3,1,60,20.6468,150.6,1,0
3,1,60,20.6468,150.2,1,0
3,1,60,20.637,203.533,0.94,0
3,1,60,20.6565,163.533,0.98,0
3,1,60,20.65,163.733,0.98,0
3,1,69,18.704,150,1,1
3,1,69,18.6975,150.4,1,1
3,1,69,18.7007,150.2,1,1
3,1,69,18.6877,150,1,1
3,1,69,18.7072,150.4,1,1
3,1,69,18.6975,150.4,1,1
3,1,69,18.6975,150.4,1,1
3,1,69,18.6877,150,1,1
3,1,69,18.6975,150.2,1,1
3,1,69,18.6942,150.2,1,1
3,1,69,18.6877,150.4,1,1
3,1,69,18.6942,150,1,1
3,1,69,18.717,150.4,1,1
3,1,69,18.678,150,1,1
3,1,69,18.6845,150,1,1
3,2,60,25.0033,130.2,1,2
3,2,60,25.0131,130.8,1,2
3,2,60,25.0131,143.533,0.98,2
3,2,60,24.9903,130.2,1,2
3,2,60,24.987,143.933,0.98,2
3,2,60,24.974,130,1,2
3,2,60,24.9838,130.2,1,2
3,2,60,25.0066,144.133,0.98,2
3,2,60,25.0196,130.2,1,2
3,2,60,24.9773,130,1,2
3,2,60,24.987,130,1,2
3,2,60,25.0066,130.6,1,2
3,2,60,24.9805,130.2,1,2
3,2,60,24.9805,130.6,1,2
3,2,60,25.0001,143.333,0.98,2
3,2,72,29.0166,130,1,3
3,2,72,28.9873,130.4,1,3
3,2,72,29.0328,143.733,0.98,3
3,2,72,29.0068,130.4,1,3
3,2,72,29.0068,130.2,1,3
3,2,72,28.9873,130,1,3
3,2,72,29.0036,130.2,1,3
3,2,72,29.0328,130.4,1,3
3,2,72,28.9971,130.2,1,3
3,2,72,29.0198,143.933,0.98,3
3,2,72,29.0068,130.2,1,3
3,2,72,29.0166,130.2,1,3
3,2,72,29.0198,143.733,0.98,3
3,2,72,29.0328,131,1,3
3,2,72,29.0101,130.2,1,3
3,2,87,25.8558,160.6,1,4
3,2,87,25.8428,160.8,1,4
3,2,87,25.8395,160.2,1,4
3,2,87,25.8428,160.2,1,4
3,2,87,25.8395,160.6,1,4
3,2,87,25.833,160,1,4
3,2,87,25.8232,160,1,4
3,2,87,25.846,160.4,1,4
3,2,87,25.8395,160.4,1,4
3,2,87,25.846,160,1,4
3,2,87,25.8298,160.4,1,4
3,2,87,25.8395,160.4,1,4
3,2,87,25.8363,160.2,1,4
3,2,87,25.846,160.2,1,4
3,2,87,25.833,160.4,1,4
3,4,60,31.7923,150.8,1,5
3,4,60,31.7956,150.6,1,5
3,4,60,31.7728,150.2,1,5
3,4,60,31.7858,150.8,1,5
3,4,60,31.776,150,1,5
3,4,60,31.789,151.2,1,5
3,4,60,31.8151,163.733,0.98,5
3,4,60,31.7728,150,1,5
3,4,60,31.776,150.2,1,5
3,4,60,31.7598,150,1,5
3,4,60,31.7793,150.4,1,5
3,4,60,31.7923,150.6,1,5
3,4,60,31.7695,150,1,5
3,4,60,31.776,150.6,1,5
3,4,60,31.7728,150.2,1,5
3,4,90,28.1028,170,1,6
3,4,90,28.1256,170.2,1,6
3,4,90,28.1288,170.8,1,6
3,4,90,28.1191,170.4,1,6
3,4,90,28.1093,170.2,1,6
3,4,90,28.106,170,1,6
3,4,90,28.1223,183.333,0.98,6
3,4,90,28.1288,170.4,1,6
3,4,90,28.1256,170.6,1,6
3,4,90,28.1126,170.4,1,6
3,4,90,28.1093,170,1,6
3,4,90,28.1126,170.2,1,6
3,4,90,28.106,170,1,6
3,4,90,28.093,183.333,0.98,6
3,4,90,28.0995,170.2,1,6
3,5,60,36.8411,180.8,1,7
3,5,60,36.8443,180,1,7
3,5,60,36.8638,180.6,1,7
3,5,60,36.8508,180.4,1,7
3,5,60,36.8508,180.2,1,7
3,5,60,36.8443,180.4,1,7
3,5,60,36.815,180.4,1,7
3,5,60,36.8476,180.6,1,7
3,5,60,36.8378,180.2,1,7
3,5,60,36.8346,193.333,0.98,7
3,5,60,36.8378,193.733,0.98,7
3,5,60,36.8378,180.4,1,7
3,5,60,36.8443,180.2,1,7
3,5,60,36.8671,180.4,1,7
3,5,60,36.8378,180,1,7
3,5,91,31.4439,180.8,1,8
